"year","month","state","month_num","male","female","adolescents","adults","seniors","total_deaths","covid_deaths","white","black","hispanic","asian","other","white_deaths","black_deaths","hispanic_deaths","asian_deaths","other_deaths","hover"
2020,10,"Arkansas",10,301,325,0,0,529,3462,626,65,19.4,9.6,2.5,3.5,538,62,11,0,0,"Total Number of Deaths: 3462
Total Number of COVID19 Deaths: 626

White: 65
Black: 19.4
Hispanic: 9.6
Asian: 2.5
Other: 3.5

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 529"
2020,11,"Arkansas",11,397,448,0,0,740,3715,845,65,20,9.3,2.5,3.3,730,92,16,0,0,"Total Number of Deaths: 3715
Total Number of COVID19 Deaths: 845

White: 65
Black: 20
Hispanic: 9.3
Asian: 2.5
Other: 3.3

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 740"
2020,12,"Arkansas",12,585,546,0,0,942,4127,1131,62.7,22.7,9,2.4,3.3,916,155,35,0,0,"Total Number of Deaths: 4127
Total Number of COVID19 Deaths: 1131

White: 62.7
Black: 22.7
Hispanic: 9
Asian: 2.4
Other: 3.3

Adolescents: NA
Adult (Ages 18-64): NA
Seniors (Ages 65+): 942"
2021,1,"Arkansas",13,627,563,0,0,969,4184,1190,63,21.2,9.6,2.5,3.5,965,149,50,0,0,"Total Number of Deaths: 4184
Total Number of COVID19 Deaths: 1190

White: 63
Black: 21.2
Hispanic: 9.6
Asian: 2.5
Other: 3.5

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 969"
2021,2,"Arkansas",14,268,207,0,0,378,3223,475,59.9,26.4,8.2,2.4,3.1,365,90,13,0,0,"Total Number of Deaths: 3223
Total Number of COVID19 Deaths: 475

White: 59.9
Black: 26.4
Hispanic: 8.2
Asian: 2.4
Other: 3.1

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 378"
2021,3,"Arkansas",15,113,92,0,0,144,3044,205,60.9,24.8,8.7,2.6,3,154,42,0,0,0,"Total Number of Deaths: 3044
Total Number of COVID19 Deaths: 205

White: 60.9
Black: 24.8
Hispanic: 8.7
Asian: 2.6
Other: 3

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 144"
2021,4,"Arkansas",16,54,30,0,0,59,2773,84,60.3,25,8.9,2.5,3.2,63,14,0,0,0,"Total Number of Deaths: 2773
Total Number of COVID19 Deaths: 84

White: 60.3
Black: 25
Hispanic: 8.9
Asian: 2.5
Other: 3.2

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 59"
2021,5,"Arkansas",17,43,51,0,0,59,2982,94,60.5,26.4,7.9,2.3,2.8,67,19,0,0,0,"Total Number of Deaths: 2982
Total Number of COVID19 Deaths: 94

White: 60.5
Black: 26.4
Hispanic: 7.9
Asian: 2.3
Other: 2.8

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 59"
2021,6,"Arkansas",18,70,57,0,0,71,2871,127,58.6,28.3,7.8,2.3,3,98,25,0,0,0,"Total Number of Deaths: 2871
Total Number of COVID19 Deaths: 127

White: 58.6
Black: 28.3
Hispanic: 7.8
Asian: 2.3
Other: 3

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 71"
2021,7,"Arkansas",19,239,178,0,0,237,3288,417,60.8,24.8,8.7,2.4,3.2,340,65,0,0,0,"Total Number of Deaths: 3288
Total Number of COVID19 Deaths: 417

White: 60.8
Black: 24.8
Hispanic: 8.7
Asian: 2.4
Other: 3.2

Adolescents: NA
Adult (Ages 18-64): NA
Seniors (Ages 65+): 237"
2021,8,"Arkansas",20,524,441,0,404,560,3913,965,63.6,20.9,9.5,2.5,3.3,788,123,41,0,0,"Total Number of Deaths: 3913
Total Number of COVID19 Deaths: 965

White: 63.6
Black: 20.9
Hispanic: 9.5
Asian: 2.5
Other: 3.3

Adolescents: NA
Adult (Ages 18-64): 404
Seniors (Ages 65+): 560"
2021,9,"Arkansas",21,426,327,0,334,418,3574,753,62.8,21.9,9.4,2.6,3.4,588,112,38,0,0,"Total Number of Deaths: 3574
Total Number of COVID19 Deaths: 753

White: 62.8
Black: 21.9
Hispanic: 9.4
Asian: 2.6
Other: 3.4

Adolescents: NA
Adult (Ages 18-64): 334
Seniors (Ages 65+): 418"
2021,10,"Arkansas",22,231,173,0,0,243,3353,404,63.2,20.9,9.8,2.6,3.5,334,41,14,0,0,"Total Number of Deaths: 3353
Total Number of COVID19 Deaths: 404

White: 63.2
Black: 20.9
Hispanic: 9.8
Asian: 2.6
Other: 3.5

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 243"
2021,11,"Arkansas",23,106,75,0,0,118,2530,181,65.1,17.7,10.7,2.8,3.9,155,15,0,0,0,"Total Number of Deaths: 2530
Total Number of COVID19 Deaths: 181

White: 65.1
Black: 17.7
Hispanic: 10.7
Asian: 2.8
Other: 3.9

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 118"
2021,12,"Arkansas",24,0,0,0,0,0,108,14,70,11,12.2,2.6,4.3,13,0,0,0,0,"Total Number of Deaths: 108
Total Number of COVID19 Deaths: 14

White: 70
Black: 11
Hispanic: 12.2
Asian: 2.6
Other: 4.3

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): NA"
2020,1,"California",1,0,0,0,0,0,25756,0,25.8,8,48.5,15,2.6,0,0,0,0,0,"Total Number of Deaths: 25756
Total Number of COVID19 Deaths: NA

White: 25.8
Black: 8
Hispanic: 48.5
Asian: 15
Other: 2.6

Adolescents: 0
Adult (Ages 18-64): 0
Seniors (Ages 65+): NA"
2020,2,"California",2,0,0,0,0,0,23820,0,29.7,2.4,24.7,39.4,3.8,0,0,0,0,0,"Total Number of Deaths: 23820
Total Number of COVID19 Deaths: NA

White: 29.7
Black: 2.4
Hispanic: 24.7
Asian: 39.4
Other: 3.8

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): NA"
2020,3,"California",3,186,93,0,0,206,25118,279,28.4,7.2,44.9,16.6,3,127,26,76,46,0,"Total Number of Deaths: 25118
Total Number of COVID19 Deaths: 279

White: 28.4
Black: 7.2
Hispanic: 44.9
Asian: 16.6
Other: 3

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 206"
2020,4,"California",4,1137,883,0,0,1583,25616,2020,27.2,7.6,47.2,15.1,2.8,681,226,735,346,0,"Total Number of Deaths: 25616
Total Number of COVID19 Deaths: 2020

White: 27.2
Black: 7.6
Hispanic: 47.2
Asian: 15.1
Other: 2.8

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 1583"
2020,5,"California",5,1247,990,0,0,1738,24931,2237,27.5,7.5,47.3,14.9,2.8,683,191,1010,324,0,"Total Number of Deaths: 24931
Total Number of COVID19 Deaths: 2237

White: 27.5
Black: 7.5
Hispanic: 47.3
Asian: 14.9
Other: 2.8

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 1738"
2020,6,"California",6,1228,834,0,571,1491,23977,2062,28.2,7.3,46.7,15,2.8,527,146,1144,216,0,"Total Number of Deaths: 23977
Total Number of COVID19 Deaths: 2062

White: 28.2
Black: 7.3
Hispanic: 46.7
Asian: 15
Other: 2.8

Adolescents: 0
Adult (Ages 18-64): 571
Seniors (Ages 65+): 1491"
2020,7,"California",7,2320,1566,0,1174,2710,27354,3886,28.7,7.2,46.6,14.6,2.9,1104,252,2126,334,64,"Total Number of Deaths: 27354
Total Number of COVID19 Deaths: 3886

White: 28.7
Black: 7.2
Hispanic: 46.6
Asian: 14.6
Other: 2.9

Adolescents: NA
Adult (Ages 18-64): 1174
Seniors (Ages 65+): 2710"
2020,8,"California",8,2198,1559,0,1053,2701,27516,3757,28.9,7.1,46.1,15,3,1130,250,1908,408,51,"Total Number of Deaths: 27516
Total Number of COVID19 Deaths: 3757

White: 28.9
Black: 7.1
Hispanic: 46.1
Asian: 15
Other: 3

Adolescents: NA
Adult (Ages 18-64): 1053
Seniors (Ages 65+): 2701"
2020,9,"California",9,1155,912,0,590,1476,24459,2067,29,7.2,45.5,15.3,3,645,135,996,248,42,"Total Number of Deaths: 24459
Total Number of COVID19 Deaths: 2067

White: 29
Black: 7.2
Hispanic: 45.5
Asian: 15.3
Other: 3

Adolescents: NA
Adult (Ages 18-64): 590
Seniors (Ages 65+): 1476"
2020,10,"California",10,848,611,0,399,1059,24496,1459,29,7.1,45.8,15.1,3,482,74,709,167,0,"Total Number of Deaths: 24496
Total Number of COVID19 Deaths: 1459

White: 29
Black: 7.1
Hispanic: 45.8
Asian: 15.1
Other: 3

Adolescents: NA
Adult (Ages 18-64): 399
Seniors (Ages 65+): 1059"
2020,11,"California",11,1533,1043,0,640,1935,26493,2576,29,7.2,46.1,14.7,3,937,149,1170,268,50,"Total Number of Deaths: 26493
Total Number of COVID19 Deaths: 2576

White: 29
Black: 7.2
Hispanic: 46.1
Asian: 14.7
Other: 3

Adolescents: NA
Adult (Ages 18-64): 640
Seniors (Ages 65+): 1935"
2020,12,"California",12,7808,5380,10,3252,9926,41036,13188,28.5,7.2,46.4,15,2.9,4552,806,5937,1642,228,"Total Number of Deaths: 41036
Total Number of COVID19 Deaths: 13188

White: 28.5
Black: 7.2
Hispanic: 46.4
Asian: 15
Other: 2.9

Adolescents: 10
Adult (Ages 18-64): 3252
Seniors (Ages 65+): 9926"
2021,1,"California",13,11845,8191,10,5311,14715,48141,20036,28.4,7.2,46.5,15,2.9,6202,1178,9611,2681,325,"Total Number of Deaths: 48141
Total Number of COVID19 Deaths: 20036

White: 28.4
Black: 7.2
Hispanic: 46.5
Asian: 15
Other: 2.9

Adolescents: 10
Adult (Ages 18-64): 5311
Seniors (Ages 65+): 14715"
2021,2,"California",14,4712,2990,0,2265,5433,30033,7702,28.6,7.2,46.3,15,2.9,2315,416,3824,1001,123,"Total Number of Deaths: 30033
Total Number of COVID19 Deaths: 7702

White: 28.6
Black: 7.2
Hispanic: 46.3
Asian: 15
Other: 2.9

Adolescents: NA
Adult (Ages 18-64): 2265
Seniors (Ages 65+): 5433"
2021,3,"California",15,1390,941,0,787,1539,26765,2331,28.8,7.1,46,15.1,3,726,142,1118,297,45,"Total Number of Deaths: 26765
Total Number of COVID19 Deaths: 2331

White: 28.8
Black: 7.1
Hispanic: 46
Asian: 15.1
Other: 3

Adolescents: NA
Adult (Ages 18-64): 787
Seniors (Ages 65+): 1539"
2021,4,"California",16,588,404,0,356,636,23238,992,29.2,7.1,45.5,15.2,3,363,71,420,106,0,"Total Number of Deaths: 23238
Total Number of COVID19 Deaths: 992

White: 29.2
Black: 7.1
Hispanic: 45.5
Asian: 15.2
Other: 3

Adolescents: 0
Adult (Ages 18-64): 356
Seniors (Ages 65+): 636"
2021,5,"California",17,392,299,0,246,443,23454,691,29.9,7,45,15,3.2,267,67,274,61,0,"Total Number of Deaths: 23454
Total Number of COVID19 Deaths: 691

White: 29.9
Black: 7
Hispanic: 45
Asian: 15
Other: 3.2

Adolescents: NA
Adult (Ages 18-64): 246
Seniors (Ages 65+): 443"
2021,6,"California",18,251,193,0,0,251,22662,444,29.9,7.1,44.6,15.2,3.2,185,43,159,38,0,"Total Number of Deaths: 22662
Total Number of COVID19 Deaths: 444

White: 29.9
Black: 7.1
Hispanic: 44.6
Asian: 15.2
Other: 3.2

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 251"
2021,7,"California",19,507,298,0,360,444,23671,805,29.2,7.3,45.5,15,3,324,103,265,71,36,"Total Number of Deaths: 23671
Total Number of COVID19 Deaths: 805

White: 29.2
Black: 7.3
Hispanic: 45.5
Asian: 15
Other: 3

Adolescents: NA
Adult (Ages 18-64): 360
Seniors (Ages 65+): 444"
2021,8,"California",20,1962,1387,0,1535,1808,26965,3349,29.8,7.1,45.3,14.7,3.2,1370,377,1228,235,129,"Total Number of Deaths: 26965
Total Number of COVID19 Deaths: 3349

White: 29.8
Black: 7.1
Hispanic: 45.3
Asian: 14.7
Other: 3.2

Adolescents: NA
Adult (Ages 18-64): 1535
Seniors (Ages 65+): 1808"
2021,9,"California",21,2440,1731,0,1877,2291,27070,4171,30.2,6.9,45.3,14.5,3.2,1725,332,1687,275,141,"Total Number of Deaths: 27070
Total Number of COVID19 Deaths: 4171

White: 30.2
Black: 6.9
Hispanic: 45.3
Asian: 14.5
Other: 3.2

Adolescents: NA
Adult (Ages 18-64): 1877
Seniors (Ages 65+): 2291"
2021,10,"California",22,1568,1096,0,1142,1521,26576,2664,30.5,6.8,45.3,14.2,3.2,1187,159,1030,207,74,"Total Number of Deaths: 26576
Total Number of COVID19 Deaths: 2664

White: 30.5
Black: 6.8
Hispanic: 45.3
Asian: 14.2
Other: 3.2

Adolescents: NA
Adult (Ages 18-64): 1142
Seniors (Ages 65+): 1521"
2021,11,"California",23,919,650,0,583,983,17394,1569,30.3,6.8,45.6,14.3,3.1,788,77,567,96,0,"Total Number of Deaths: 17394
Total Number of COVID19 Deaths: 1569

White: 30.3
Black: 6.8
Hispanic: 45.6
Asian: 14.3
Other: 3.1

Adolescents: NA
Adult (Ages 18-64): 583
Seniors (Ages 65+): 983"
2021,12,"California",24,0,0,0,0,0,124,0,29.3,6.8,45.2,15.8,2.8,0,0,0,0,0,"Total Number of Deaths: 124
Total Number of COVID19 Deaths: NA

White: 29.3
Black: 6.8
Hispanic: 45.2
Asian: 15.8
Other: 2.8

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): NA"
2020,1,"Colorado",1,0,0,0,0,0,3721,0,0,0,0,0,0,0,0,0,0,0,"Total Number of Deaths: 3721
Total Number of COVID19 Deaths: 0

White: 0
Black: 0
Hispanic: 0
Asian: 0
Other: 0

Adolescents: 0
Adult (Ages 18-64): 0
Seniors (Ages 65+): 0"
2020,2,"Colorado",2,0,0,0,0,0,3506,0,0,0,0,0,0,0,0,0,0,0,"Total Number of Deaths: 3506
Total Number of COVID19 Deaths: 0

White: 0
Black: 0
Hispanic: 0
Asian: 0
Other: 0

Adolescents: 0
Adult (Ages 18-64): 0
Seniors (Ages 65+): 0"
2020,3,"Colorado",3,68,39,0,0,88,3793,107,64.6,5.6,22.6,3.6,3.5,71,13,19,0,0,"Total Number of Deaths: 3793
Total Number of COVID19 Deaths: 107

White: 64.6
Black: 5.6
Hispanic: 22.6
Asian: 3.6
Other: 3.5

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 88"
2020,4,"Colorado",4,495,385,0,0,759,4557,880,61.3,6.8,23.9,4.5,3.4,559,70,187,46,0,"Total Number of Deaths: 4557
Total Number of COVID19 Deaths: 880

White: 61.3
Black: 6.8
Hispanic: 23.9
Asian: 4.5
Other: 3.4

Adolescents: NA
Adult (Ages 18-64): NA
Seniors (Ages 65+): 759"
2020,5,"Colorado",5,253,212,0,0,379,3861,465,61.5,6.1,24.9,4.4,3.2,279,37,125,12,0,"Total Number of Deaths: 3861
Total Number of COVID19 Deaths: 465

White: 61.5
Black: 6.1
Hispanic: 24.9
Asian: 4.4
Other: 3.2

Adolescents: NA
Adult (Ages 18-64): NA
Seniors (Ages 65+): 379"
2020,6,"Colorado",6,103,81,0,0,139,3593,184,62.8,5.7,24.1,4,3.4,104,0,64,0,0,"Total Number of Deaths: 3593
Total Number of COVID19 Deaths: 184

White: 62.8
Black: 5.7
Hispanic: 24.1
Asian: 4
Other: 3.4

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 139"
2020,7,"Colorado",7,92,60,0,0,125,3627,152,64.1,5.5,23,3.8,3.6,78,10,49,0,0,"Total Number of Deaths: 3627
Total Number of COVID19 Deaths: 152

White: 64.1
Black: 5.5
Hispanic: 23
Asian: 3.8
Other: 3.6

Adolescents: NA
Adult (Ages 18-64): NA
Seniors (Ages 65+): 125"
2020,8,"Colorado",8,67,54,0,0,99,3673,121,63.2,5.3,24.1,3.9,3.4,71,0,38,0,0,"Total Number of Deaths: 3673
Total Number of COVID19 Deaths: 121

White: 63.2
Black: 5.3
Hispanic: 24.1
Asian: 3.9
Other: 3.4

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 99"
2020,9,"Colorado",9,57,59,0,0,96,3448,116,63.5,4.7,24.6,3.7,3.4,67,0,38,0,0,"Total Number of Deaths: 3448
Total Number of COVID19 Deaths: 116

White: 63.5
Black: 4.7
Hispanic: 24.6
Asian: 3.7
Other: 3.4

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 96"
2020,10,"Colorado",10,130,121,0,0,200,3802,251,64,5,23.9,3.9,3.3,160,0,67,0,0,"Total Number of Deaths: 3802
Total Number of COVID19 Deaths: 251

White: 64
Black: 5
Hispanic: 23.9
Asian: 3.9
Other: 3.3

Adolescents: NA
Adult (Ages 18-64): NA
Seniors (Ages 65+): 200"
2020,11,"Colorado",11,617,502,0,0,945,4740,1119,64.9,4.8,23.2,3.7,3.3,719,30,315,33,0,"Total Number of Deaths: 4740
Total Number of COVID19 Deaths: 1119

White: 64.9
Black: 4.8
Hispanic: 23.2
Asian: 3.7
Other: 3.3

Adolescents: NA
Adult (Ages 18-64): NA
Seniors (Ages 65+): 945"
2020,12,"Colorado",12,931,747,0,228,1449,5271,1678,65.5,5,22.3,3.6,3.5,1155,58,379,50,0,"Total Number of Deaths: 5271
Total Number of COVID19 Deaths: 1678

White: 65.5
Black: 5
Hispanic: 22.3
Asian: 3.6
Other: 3.5

Adolescents: NA
Adult (Ages 18-64): 228
Seniors (Ages 65+): 1449"
2021,1,"Colorado",13,409,344,0,0,625,4431,753,65.9,5,22,3.6,3.5,525,25,158,23,0,"Total Number of Deaths: 4431
Total Number of COVID19 Deaths: 753

White: 65.9
Black: 5
Hispanic: 22
Asian: 3.6
Other: 3.5

Adolescents: NA
Adult (Ages 18-64): NA
Seniors (Ages 65+): 625"
2021,2,"Colorado",14,199,134,0,0,270,3511,333,65.8,4.8,22.3,3.8,3.4,219,13,81,0,11,"Total Number of Deaths: 3511
Total Number of COVID19 Deaths: 333

White: 65.8
Black: 4.8
Hispanic: 22.3
Asian: 3.8
Other: 3.4

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 270"
2021,3,"Colorado",15,127,87,0,0,154,3875,214,64.1,5.6,23,3.9,3.4,146,11,49,0,0,"Total Number of Deaths: 3875
Total Number of COVID19 Deaths: 214

White: 64.1
Black: 5.6
Hispanic: 23
Asian: 3.9
Other: 3.4

Adolescents: NA
Adult (Ages 18-64): NA
Seniors (Ages 65+): 154"
2021,4,"Colorado",16,130,76,0,0,136,3566,206,63.6,5.9,23.1,3.9,3.5,128,12,57,0,0,"Total Number of Deaths: 3566
Total Number of COVID19 Deaths: 206

White: 63.6
Black: 5.9
Hispanic: 23.1
Asian: 3.9
Other: 3.5

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 136"
2021,5,"Colorado",17,176,142,0,0,197,3736,318,64.4,4.9,23.5,3.6,3.7,189,19,91,0,0,"Total Number of Deaths: 3736
Total Number of COVID19 Deaths: 318

White: 64.4
Black: 4.9
Hispanic: 23.5
Asian: 3.6
Other: 3.7

Adolescents: NA
Adult (Ages 18-64): NA
Seniors (Ages 65+): 197"
2021,6,"Colorado",18,110,100,0,0,161,3589,210,64.5,5.6,22.6,3.6,3.8,137,0,52,0,0,"Total Number of Deaths: 3589
Total Number of COVID19 Deaths: 210

White: 64.5
Black: 5.6
Hispanic: 22.6
Asian: 3.6
Other: 3.8

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 161"
2021,7,"Colorado",19,117,83,0,0,130,3730,200,65.1,5.4,22.1,3.6,3.8,135,0,47,0,0,"Total Number of Deaths: 3730
Total Number of COVID19 Deaths: 200

White: 65.1
Black: 5.4
Hispanic: 22.1
Asian: 3.6
Other: 3.8

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 130"
2021,8,"Colorado",20,193,138,0,0,222,3961,331,64.5,5.1,23.3,3.7,3.5,215,12,92,0,0,"Total Number of Deaths: 3961
Total Number of COVID19 Deaths: 331

White: 64.5
Black: 5.1
Hispanic: 23.3
Asian: 3.7
Other: 3.5

Adolescents: NA
Adult (Ages 18-64): NA
Seniors (Ages 65+): 222"
2021,9,"Colorado",21,320,202,0,0,326,4144,522,64.8,5.1,22.8,3.7,3.5,370,20,113,0,0,"Total Number of Deaths: 4144
Total Number of COVID19 Deaths: 522

White: 64.8
Black: 5.1
Hispanic: 22.8
Asian: 3.7
Other: 3.5

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 326"
2021,10,"Colorado",22,469,326,0,0,537,4540,795,65.4,4.9,22.6,3.5,3.5,557,26,167,21,0,"Total Number of Deaths: 4540
Total Number of COVID19 Deaths: 795

White: 65.4
Black: 4.9
Hispanic: 22.6
Asian: 3.5
Other: 3.5

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 537"
2021,11,"Colorado",23,481,363,0,0,600,3769,844,65.8,4.5,22.9,3.4,3.5,591,30,198,11,0,"Total Number of Deaths: 3769
Total Number of COVID19 Deaths: 844

White: 65.8
Black: 4.5
Hispanic: 22.9
Asian: 3.4
Other: 3.5

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 600"
2021,12,"Colorado",24,13,0,0,0,0,65,15,63.1,5.4,24.3,4.1,3.1,11,0,0,0,0,"Total Number of Deaths: 65
Total Number of COVID19 Deaths: 15

White: 63.1
Black: 5.4
Hispanic: 24.3
Asian: 4.1
Other: 3.1

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): NA"
2020,1,"Connecticut",1,0,0,0,0,0,2862,0,0,0,0,0,0,0,0,0,0,0,"Total Number of Deaths: 2862
Total Number of COVID19 Deaths: 0

White: 0
Black: 0
Hispanic: 0
Asian: 0
Other: 0

Adolescents: 0
Adult (Ages 18-64): 0
Seniors (Ages 65+): 0"
2020,2,"Connecticut",2,0,0,0,0,0,2677,0,0,0,0,0,0,0,0,0,0,0,"Total Number of Deaths: 2677
Total Number of COVID19 Deaths: 0

White: 0
Black: 0
Hispanic: 0
Asian: 0
Other: 0

Adolescents: 0
Adult (Ages 18-64): 0
Seniors (Ages 65+): 0"
2020,3,"Connecticut",3,75,51,0,0,108,3001,126,60.5,11.9,20.2,5.6,1.8,91,20,10,0,0,"Total Number of Deaths: 3001
Total Number of COVID19 Deaths: 126

White: 60.5
Black: 11.9
Hispanic: 20.2
Asian: 5.6
Other: 1.8

Adolescents: NA
Adult (Ages 18-64): NA
Seniors (Ages 65+): 108"
2020,4,"Connecticut",4,1206,1251,0,0,2171,5370,2457,60.6,12.3,19.7,5.5,1.9,1786,382,239,33,0,"Total Number of Deaths: 5370
Total Number of COVID19 Deaths: 2457

White: 60.6
Black: 12.3
Hispanic: 19.7
Asian: 5.5
Other: 1.9

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 2171"
2020,5,"Connecticut",5,702,830,0,0,1367,4026,1532,60.7,12.5,19.5,5.4,2,1123,239,145,18,0,"Total Number of Deaths: 4026
Total Number of COVID19 Deaths: 1532

White: 60.7
Black: 12.5
Hispanic: 19.5
Asian: 5.4
Other: 2

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 1367"
2020,6,"Connecticut",6,128,157,0,0,255,2620,285,60.7,12.5,19.4,5.5,2,212,39,27,0,0,"Total Number of Deaths: 2620
Total Number of COVID19 Deaths: 285

White: 60.7
Black: 12.5
Hispanic: 19.4
Asian: 5.5
Other: 2

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 255"
2020,7,"Connecticut",7,35,43,0,0,0,2554,78,60.3,12.6,19.6,5.4,2,59,10,0,0,0,"Total Number of Deaths: 2554
Total Number of COVID19 Deaths: 78

White: 60.3
Black: 12.6
Hispanic: 19.6
Asian: 5.4
Other: 2

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): NA"
2020,8,"Connecticut",8,15,15,0,0,0,2513,30,60.9,12.6,19.2,5.3,2,20,0,0,0,0,"Total Number of Deaths: 2513
Total Number of COVID19 Deaths: 30

White: 60.9
Black: 12.6
Hispanic: 19.2
Asian: 5.3
Other: 2

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): NA"
2020,9,"Connecticut",9,18,25,0,0,0,2579,43,61.7,12.1,18.6,5.4,2.1,36,0,0,0,0,"Total Number of Deaths: 2579
Total Number of COVID19 Deaths: 43

White: 61.7
Black: 12.1
Hispanic: 18.6
Asian: 5.4
Other: 2.1

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): NA"
2020,10,"Connecticut",10,73,72,0,0,129,2837,145,61.1,12.4,18.8,5.5,2.1,115,11,16,0,0,"Total Number of Deaths: 2837
Total Number of COVID19 Deaths: 145

White: 61.1
Black: 12.4
Hispanic: 18.8
Asian: 5.5
Other: 2.1

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 129"
2020,11,"Connecticut",11,248,250,0,0,428,3172,498,60.9,12.5,19.4,5.2,2,388,51,52,0,0,"Total Number of Deaths: 3172
Total Number of COVID19 Deaths: 498

White: 60.9
Black: 12.5
Hispanic: 19.4
Asian: 5.2
Other: 2

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 428"
2020,12,"Connecticut",12,554,543,0,0,951,3895,1097,61.2,12.3,19.2,5.2,2,859,95,121,15,0,"Total Number of Deaths: 3895
Total Number of COVID19 Deaths: 1097

White: 61.2
Black: 12.3
Hispanic: 19.2
Asian: 5.2
Other: 2

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 951"
2021,1,"Connecticut",13,511,519,0,0,894,3762,1030,61.4,12.2,19.1,5.3,2,816,86,102,23,0,"Total Number of Deaths: 3762
Total Number of COVID19 Deaths: 1030

White: 61.4
Black: 12.2
Hispanic: 19.1
Asian: 5.3
Other: 2

Adolescents: NA
Adult (Ages 18-64): NA
Seniors (Ages 65+): 894"
2021,2,"Connecticut",14,253,228,0,0,393,2827,481,60.9,12.4,19.4,5.3,2,344,50,79,0,0,"Total Number of Deaths: 2827
Total Number of COVID19 Deaths: 481

White: 60.9
Black: 12.4
Hispanic: 19.4
Asian: 5.3
Other: 2

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 393"
2021,3,"Connecticut",15,134,110,0,0,185,2849,244,60.9,12.4,19.5,5.2,2,164,33,39,0,0,"Total Number of Deaths: 2849
Total Number of COVID19 Deaths: 244

White: 60.9
Black: 12.4
Hispanic: 19.5
Asian: 5.2
Other: 2

Adolescents: NA
Adult (Ages 18-64): NA
Seniors (Ages 65+): 185"
2021,4,"Connecticut",16,94,99,0,0,135,2563,193,60.8,12.5,19.5,5.2,2,120,33,36,0,0,"Total Number of Deaths: 2563
Total Number of COVID19 Deaths: 193

White: 60.8
Black: 12.5
Hispanic: 19.5
Asian: 5.2
Other: 2

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 135"
2021,5,"Connecticut",17,73,46,0,0,71,2650,119,60.7,12.6,19.6,5.2,2,65,23,30,0,0,"Total Number of Deaths: 2650
Total Number of COVID19 Deaths: 119

White: 60.7
Black: 12.6
Hispanic: 19.6
Asian: 5.2
Other: 2

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 71"
